X1,X2,X3,X4,Y1,Y2
-8.18668,0,-7.94515,-0.24153,1,1
-15.63806,0,-15.20652,-0.44368,1,1
-15.66396,0,-15.21511,-0.44885,1,1
-10.63867,0,-10.41884,-0.21984,1,1
-7.30663,0,-7.18096,-0.12567,1,1
0.01023,0,0.01034,-0.12987,1,1
0.01011,0,0.01016,-5.00E-05,1,1
-7.98923,0,-7.82797,-0.16126,1,1
18.54691,-4.99059,18.22076,0.32615,1,0
21.99001,-3.00719,24.41372,0.34279,0,0
26.82959,0,26.47222,0.34265,0,0
27.04693,0,26.71302,0.33391,0,0
26.74977,0,26.44042,0.30935,0,0
27.11667,0,26.77661,0.34006,0,0
2.30859,-14.33602,16.49451,0,0,0
3.25861,-21.8819,17.89154,0.18249,0,0
6.04167,-11.32514,17.22385,0.14296,0,0
5.24736,-10.41728,15.51722,0.14741,0,0
0.78562,-15.87896,14.55738,0,0,0
0.15054,-277.89521,14.49183,0.10582,0,0
2.32228,-17.24463,17.18951,0.3081,0,0
-14.39139,0,-14.05272,-0.33867,1,1
0.01011,0,0.0101,-0.02943,1,1
0.01026,0,0.01039,-0.06109,1,1
0.01014,0,0.01029,-0.00692,1,1
11.33174,0,11.57364,-0.34631,1,1
16.32176,0,16.55855,-0.31893,0,0
0.40205,0,0.40718,-0.32603,1,1
-15.51251,0,-14.87012,-0.64239,1,1
17.31426,0,17.59579,-0.31547,0,0
17.48016,0,17.47492,-8.9,0,0
18.60203,0,18.48007,0.12197,0,0
18.89285,0,18.48977,0.40308,1,1
26.60902,0,25.97776,0.52849,0,0
22.56538,-7.59135,26.18603,0.52532,0,0
-3.34878,-23.90996,17.76539,0.3855,0,0
-4.2247,-131.55896,13.0836,0.22373,0,0
-2.13193,-14.35407,10.05075,0.09448,0,0
0.3999,-14.25495,11.00234,0,0,0
0.79843,-15.74415,13.95701,0.15771,0,0
0.87091,-15.18442,12.07336,0.13764,0,0
-1.00336,-18.35111,14.6005,0.15915,0,0
1.12109,-15.28647,13.86754,0.1567,0,0
1.97528,-15.38571,16.51513,0.21495,0,0
2.26416,-13.30622,14.24149,0.21647,0,0
0.01255,0,0.01253,2.00E-05,0,0
0.01052,0,0.01057,-0.15057,0,0
16.42638,0,16.75649,-0.3984,1,0
17.15326,0,17.36688,-0.57344,1,0
17.08709,0,17.45719,-5.38602,0,0
21.7322,0,22.11478,-0.58591,0,0
25.63205,0,25.93287,-0.31516,0,0
24.55043,0,24.93949,-0.40434,0,0
12.93054,-5.29813,17.51968,-0.01012,0,0
10.78204,-4.88022,15.24752,0.25006,0,0
1.63457,-577.57897,11.68425,0.18578,1,0
28.03038,-549.80999,25.11038,0.43441,0,0
28.35645,-9.85425,26.14939,0.48376,0,0
29.60739,-585.24512,31.80941,0.64146,0,0
7.65399,-18.8635,24.14729,0.42258,0,0
25.20071,-10.19627,29.37191,0.46114,0,0
16.45855,-3.93187,20.13073,0.25969,0,0
19.17705,0,18.91414,0.12647,0,0
7.15387,-10.48976,17.10032,0.08721,0,0
8.26842,-9.09612,17.23528,0.12319,0,0
18.16195,-0.89502,18.78594,0.09307,0,0
16.89864,0,16.73464,0.15313,0,0
15.55318,-2.12905,17.43205,0.16909,0,0
27.25011,0,26.88183,0.16588,0,0
21.15297,0,21.31496,-0.17082,0,0
0.00998,0,0.01024,-0.63435,0,0
11.8541,0,12.08862,-0.53039,0,0
15.67319,0,16.03724,-0.49199,1,1
9.34847,0,9.49758,-0.56947,1,1
18.18136,0,18.31875,-0.54658,0,0
16.66171,0,16.70682,-0.19956,0,0
19.11962,0,19.06243,0.05719,0,0
18.9036,0,18.8527,0.0509,0,0
19.20956,0,18.99304,0.13233,0,0
1.48294,-21.25402,15.80269,0,0,0
2.25298,-14.19624,14.88226,0.22472,1,1
3.36235,-13.6462,16.7374,0.27115,0,0
22.28751,-5.40774,24.66887,0.38977,0,0
2.80956,-24.83348,21.95475,0.33371,0,0
-0.96495,-16.30943,13.50498,0.09318,0,0
-94.2826,-532.81944,11.44783,0.08815,0,0
-1.49784,-15.71714,13.75796,0,0,0
-2.24348,-23.84155,14.90732,0,0,0
-0.54057,-15.13062,10.13036,0.09725,0,0
0.01069,-8.90261,0.01062,9.00E-05,0,0
13.76016,-6.3798,17.16646,0.16975,0,0
14.67498,-4.88267,16.13226,0.12261,0,0
21.96251,0,21.70423,0.25828,0,0
-15.6373,0,-15.03153,-0.60577,1,1
-15.93843,-0.18066,-15.27311,-0.67173,1,1
-8.35384,0,-8.07447,-0.27938,1,1
18.12912,0,18.45203,-0.41119,1,0
6.56545,0,6.64452,-0.34399,1,1
12.9298,0,12.9298,0,1,1
0.38973,-0.05401,0.38973,-0.17493,1,1
-10.7228,0,-10.46025,-0.26255,1,1
-15.3892,0,-15.00361,-0.38559,1,1
-15.43784,0,-14.91616,-0.56831,1,1
-15.38336,0,-14.94691,-0.45179,1,1
-9.5738,0,-9.15627,-0.41753,1,1
24.87416,0,24.44635,0.36735,0,0
24.83257,0,24.41747,0.35552,0,0
24.56177,-0.28436,22.12359,0.23672,0,0
15.02561,-5.55625,19.49254,0.21442,0,0
1.48965,-15.66702,13.86664,0,0,0
1.18143,-14.80302,13.89272,0.10558,0,0
1.19348,-13.11139,13.10203,0.074,0,0
1.51857,-13.7876,14.1917,0.05961,0,0
1.20771,-12.90293,14.01026,0.04131,0,0
4.98801,-8.66005,5.34911,-0.00159,0,0
0.01157,0,0.01157,0,0,0
21.69761,0,21.45517,0.00789,0,0
-15.66248,0,-15.11676,-0.54572,1,1
-16.06249,-0.01483,-15.33119,-0.82689,1,1
-15.50685,0,-14.87468,-0.63431,1,1
-15.90883,0,-15.24711,-0.66172,1,1
-15.55733,0,-15.09395,-0.46701,1,1
-15.62325,0,-15.25708,-0.36617,1,1
-15.45784,0,-15.07747,-0.46042,1,1
-15.59107,0,-15.07986,-0.51121,1,1
-14.92341,0,-14.6509,-0.27251,1,1
-14.49131,0,-14.49131,0,1,1
-15.65359,-0.2467,-15.08925,-0.56434,1,1
0.01082,0,0.01076,7.00E-05,1,1
26.45954,0,24.26081,0.22936,0,0
29.50726,0,28.55357,0.28839,0,0
25.89939,1.38945,23.35126,0.14711,0,0
0.01181,-6.34782,0.01199,-0.00168,0,0
0.01074,-4.82787,0.01075,-0.04454,0,0
0.01009,0,0.01009,1.00E-05,0,0
0.01075,0,0.01077,-2.00E-05,0,0
0.01054,-0.00042,0.0106,-6.00E-05,0,0
-3.92799,-8.89441,-3.78857,-0.13942,0,0
0.92484,-11.00917,11.96992,-0.05159,0,0
14.51461,-3.70361,18.21822,0,0,0
22.719,0,22.46514,0.25386,0,0
-0.02035,0,-0.01984,-0.00051,0,0
-14.81555,0,-14.37566,-0.4399,0,0
-14.69093,0,-14.29913,-0.3918,0,0
-5.27476,0,-5.2045,-0.07026,0,0
0.01185,0,0.01189,-0.02964,0,0
0.01195,0,0.01198,-0.04659,0,0
0.01147,-7.71209,0.01149,-0.04213,0,0
1.26125,-9.68192,10.00418,-0.1819,0,0
-1.69115,-13.43821,10.1547,-0.12678,0,0
-12.13388,-21.96145,6.28795,-0.04452,0,0
-13.04857,-23.94467,4.74241,-0.05714,0,0
-0.63764,-49.22588,15.07304,0,0,0
4.34495,-520.88596,30.64443,0.14148,0,0
21.08084,-15.33274,29.64156,0.09485,0,0
17.20107,-565.54637,22.6172,0.15832,0,0
-2.92461,-33.21945,13.94245,0.04043,0,0
0.51696,-33.14242,15.40725,0.0384,0,0
0.70454,-20.1411,16.67678,0.06691,0,0
-1.65296,-25.55521,13.20982,0.07794,0,0
-4.36837,-74.49216,20.48278,0.08396,0,0
0.69444,-19.78062,19.87541,0.0318,0,0
0.31832,-18.60436,14.72184,0.0177,0,0
0.48714,-20.11847,16.56149,0.0414,0,0
2.55968,-24.85894,13.58093,0.02037,0,0
-15.45402,-11.26897,-15.058,-0.42606,1,1
-15.20378,-0.01341,-14.92519,-0.40447,1,1
0.01031,0,0.01046,-0.23492,1,1
0.01128,0,0.01146,-0.21741,1,1
0,0,0,-0.00032,1,1
0,0,0,-0.09616,1,1
14.78422,0,14.85403,-0.09366,1,0
-11.69741,-19.30826,7.57752,-0.01158,1,0
0.01087,-8.49967,0.01087,-0.04171,1,1
0.0001,0,0.0001,-1.00E-05,1,1
0.01175,0,0.01175,-0.00986,1,1
-10.29877,-72.01404,16.70081,-0.0929,1,0
21.29716,0,21.21231,0.05168,0,0
27.05288,0,27.03666,0.01622,0,0
28.78296,0,28.60276,0.08797,0,0
25.71226,0,24.04366,0.01683,0,0
0,0,0,-0.11477,0,0
14.46745,0,14.74616,-0.38943,1,0
0.00982,0,0.01004,-0.36857,0,0
-22.53048,0,-21.39037,-1.14011,1,1
-42.43519,0,-40.56902,-1.86617,1,1
14.3808,0,14.69077,-0.50496,0,0
18.6191,0,18.96231,-0.68289,0,0
17.74275,0,18.20703,-2.0286,0,0
32.23391,0,33.47934,-3.33572,1,0
26.9549,0,27.8546,-37.37185,1,0
17.36675,0,18.02278,-0.891,1,0
-18.08472,-18.09461,-7.3428,-0.69997,1,1
-19.43532,-5.68253,-18.28002,-1.1553,1,1
-17.8565,-6.42067,-16.84416,-1.01233,1,1
-18.07881,-17.52294,-8.05701,-0.54826,1,1
-17.92705,-16.79337,-9.2369,-0.56345,1,0
-15.5654,-8.77704,-8.40923,-0.63724,1,1
13.21934,0,13.79601,-1.31427,0,0
20.03098,0,20.6356,-1.09655,0,0
19.68348,0,19.68348,0,0,0
31.25541,0,31.25541,0,1,0
28.52275,0,29.12862,-0.73589,0,0
21.84787,0,22.31424,-1.13946,0,0
19.32532,0,19.58979,-0.52259,0,0
16.08019,0,16.33336,-0.45053,0,0
19.28987,0,19.44935,-0.79255,1,0
21.29114,0,21.60002,-0.51648,0,0
21.39414,0,21.58178,-0.21983,0,0
23.72597,0,23.97773,-0.33312,0,0
21.43418,0,21.63102,-0.24581,0,0
17.85516,0,18.07568,-2.60578,1,0
19.55077,0,19.78022,-1.33289,0,0
20.41622,0,21.01515,-1.17342,0,0
0.0192,0,0.02015,-0.71803,1,0
-18.09126,0,-16.98072,-1.11475,1,1
0.0095,0,0.01003,-0.7046,1,0
0.9491,-23.10582,11.8799,-0.65109,1,0
-1.38539,-21.92692,0.2999,0,1,0
-4.87992,-16.09122,0.01,-0.94517,1,0
-2.9634,-18.41778,0.05994,-1.08376,1,0
-1.11193,-5.53147,0.02025,-0.62694,1,0
6.2549,-15.13286,14.35103,-42.4,1,0
21.03837,0,21.77659,-18.03501,1,0
23.30452,0,24.09234,-25.6979,1,0
25.15592,0,26.0602,-1.48002,1,0
29.57271,0,30.53455,-1.34241,1,0
22.85143,0,23.46384,-0.92981,1,0
19.1835,0,19.61704,-0.72675,1,0
17.63533,0,18.07084,-0.54526,1,0
18.19146,0,18.73477,-0.7251,1,0
18.24085,0,18.59983,-0.54385,1,0
18.12854,0,18.55911,-0.44374,1,0
18.50519,0,18.96412,-0.48373,1,0
18.34504,0,18.74238,-0.58272,0,0
18.08455,0,18.50081,-1.0219,1,0
16.69843,0,17.25223,-0.73625,0,0
19.0501,0,19.0501,-1.0067,0,0
-9.54388,0,-8.91119,-1.08613,1,0
0.00965,0,0.01,-0.6911,1,0
14.61225,0,15.3878,-0.86668,1,0
15.65259,-0.26063,16.48508,-0.93556,1,0
16.07906,-0.21539,16.91372,-0.84601,0,0
16.21959,-1.32156,16.95546,-0.83475,1,1
15.32616,-1.72039,17.70578,-0.92453,1,1
15.92346,-0.07831,16.66855,-1.04892,1,1
13.95307,-18.56144,14.51178,-1.68533,0,0
19.48814,0,20.21382,-1.43486,0,0
16.80344,0,17.46175,-1.0756,0,0
23.61661,0,24.39985,-1.32138,0,0
24.88622,0,25.46165,-0.93297,0,0
21.78409,0,22.32434,-0.67779,0,0
19.5483,0,19.92691,-0.66506,0,0
19.78485,0,20.17833,-0.42635,0,0
20.05227,0,20.63203,-0.59383,0,0
19.02459,0,19.54648,-0.62952,0,0
20.39528,0,20.90109,-0.56904,0,0
21.29858,0,21.85142,-0.57806,0,0
21.27719,0,21.84516,-0.66383,0,0
18.99519,0,19.5746,-0.87096,0,0
19.16101,0,19.82925,-1.76433,0,0
23.96864,0,25.01163,-2.80318,0,0
-14.54972,-6.38792,-8.91477,-1.61822,1,0
-16.17946,-14.79016,-9.32128,-0.75993,1,0
-14.56896,-17.44964,-8.15316,-0.83443,1,1
12.7486,-2.0311,13.51776,-0.96841,1,1
13.52968,-1.20647,14.27332,-0.96715,1,0
13.7201,0,13.7201,-1.08641,1,0
16.87288,0,17.89087,-1.16743,1,1
14.11224,0,14.78186,-0.98688,0,0
15.50584,0,16.23819,-1.39296,0,0
22.08121,0,22.92009,-1.30012,0,0
19.90512,-10.19343,22.21586,-1.42156,0,0
20.08258,-0.02061,20.91717,-0.96518,0,0
19.82756,0,20.63866,-1.11407,0,0
19.19241,0,19.92982,-1.08289,0,0
21.03127,0,21.78052,-1.19602,0,0
15.64982,0,16.05439,-0.80188,0,0
15.64982,0,16.05439,-0.81339,0,0
19.01161,0,19.59555,-0.8156,0,0
19.14003,0,19.71979,-0.70816,0,0
17.66275,0,18.17904,-0.60209,0,0
17.79982,0,18.27684,-0.63203,0,0
21.28346,0,21.86957,-1.30952,0,0
23.37178,0,24.15439,-1.22036,0,0
21.68899,0,22.68249,-1.29108,0,0
11.57445,-1.98974,12.21449,-0.95318,0,0
-17.58105,-25.37311,3.30343,-1.02049,1,0
-15.51806,-13.82755,-8.79413,-0.58371,1,0
-15.64038,-14.36769,-10.25824,-0.36959,1,0
-4.83267,-12.05172,5.01988,-0.68203,0,0
8.926,-7.22481,14.95959,-1.20438,0,0
12.80478,0,13.56582,-0.90123,0,0
11.59009,0,12.21038,-0.91106,1,0
12.84287,0,13.44663,-2.89133,1,0
20.37652,0,21.05882,-1.11548,0,0
17.09453,0,17.7624,-1.4606,0,0
22.7071,0,23.62124,-1.54096,0,0
21.70516,0,22.51806,-0.99317,0,0
21.98753,0,22.86556,-1.33804,0,0
19.86108,0,20.40382,-1.00911,0,0
23.12324,0,23.64097,-3.76341,1,1
18.76979,0,19.27083,-0.73465,0,0
11.57626,0,11.8403,-0.79472,0,0
13.42061,0,13.81859,-0.58643,1,0
18.76659,0,19.23003,-0.64023,1,0
466.04943,0,478.93272,-26.79396,1,1
23.66261,0,24.46506,-1.13605,1,0
18.01169,0,18.56684,-1.02597,1,0
17.1203,0,17.46257,-11.31099,0,0
-42.8411,0,-40.41995,-2.42115,1,1
-17.57679,-4.7016,-16.50868,-1.06811,1,1
-15.45171,-12.88155,-8.58386,-0.7432,1,0
-11.11871,-19.8994,5.16793,-0.87794,1,0
4.12452,-12.01484,12.74137,-0.96749,1,0
12.2857,0,12.81496,-0.80036,1,0
12.82723,0,13.39239,-19.7538,1,0
11.88241,-3.15891,12.40464,-1.64268,1,0
19.03204,-3.52081,22.93349,-28.24773,0,0
25.4438,0,26.05078,-0.94103,0,0
27.41585,0,28.22013,-1.26604,0,0
23.38178,0,24.18221,-0.89807,0,0
22.73103,0,23.52107,-0.94881,0,0
23.0527,0,23.74364,-1.12636,0,0
18.32788,0,18.88694,-0.85774,0,0
17.72989,0,18.21626,-0.76186,0,0
17.74595,0,18.10442,-0.69029,0,0
17.38413,0,17.43819,-0.89642,0,0
24.87127,0,25.50377,-1.01922,0,0
19.13259,0,19.64736,-0.77125,0,0
20.90885,0,21.39231,-0.90833,0,0
19.01273,0,19.47227,-0.60311,0,0
18.35868,0,18.77358,-0.70833,0,0
18.21376,0,18.76933,-1.18581,0,0
-19.15952,-9.28806,-17.73865,-1.42087,1,1
-23.68515,-11.94397,-18.03788,-1.42277,1,1
-16.39914,-14.78277,-13.36217,-0.84716,1,0
13.1734,-10.40726,23.26091,-1.47472,1,0
14.66563,-8.90549,15.4766,-1.40995,0,0
17.03396,-1.31989,18.05975,-1.2107,0,0
26.28938,0,27.68761,-2.11631,0,0
17.51484,0,18.34399,-2.11067,0,0
41.05237,0,43.16304,-2.11067,0,0
19.672,-10.42491,21.6118,-2.11067,0,0
-246.15897,-778.79578,29.00903,-33.84049,0,0
19.73434,-541.01815,30.87528,-20.16882,0,0
19.40421,-19.87813,26.6621,-1.40164,0,0
19.3285,-14.45757,22.42191,-1.06836,0,0
21.34735,0,21.87677,-0.70001,0,0
21.05271,0,21.60804,-1.01384,0,0
20.46365,0,20.96256,-0.76996,0,0
19.16716,0,19.66266,-0.82981,0,0
19.17432,0,19.60765,-0.56724,0,0
20.42704,0,20.84392,-0.50208,0,0
21.96033,0,22.39479,-0.57752,0,0
20.71992,0,21.14277,-0.56369,0,0
20.45077,0,20.77275,-10.8,0,0
23.40945,0,24.26101,-1.39102,0,0
-15.98258,0,-14.87305,-1.139,1,1
-21.95609,-8.65264,-21.95609,0,1,1
13.8699,-0.87995,13.8699,0,0,0
17.28495,-1.6148,18.05587,0,0,0
14.87259,-1.06112,16.57128,-0.92291,1,1
15.40798,-3.85509,19.98451,-1.65242,1,0
21.88429,-1.36409,24.37192,-1.35674,0,0
18.36154,-16.38983,19.5197,-1.46505,0,0
19.04634,-0.77969,19.62529,-7.41923,0,0
25.21748,0,25.21748,-26.3,0,0
11.73386,-12.73325,24.43259,-0.85893,0,0
26.4762,-0.53576,27.23048,-0.8385,0,0
22.14648,-8.48037,27.5556,-1.02716,0,0
23.80208,-0.97909,24.29032,-0.71995,0,0
22.29718,-2.88451,22.65973,-0.54229,0,0
19.18014,0,19.61159,-0.79858,0,0
21.41005,0,21.88942,-0.71778,0,0
19.09283,0,19.62264,-0.7962,0,0
19.7005,0,20.23054,-0.68842,0,0
21.33346,0,21.88721,-0.67447,0,0
21.64753,0,22.17076,-0.58739,0,0
19.07126,0,19.51024,-0.60689,0,0
18.99355,0,19.41088,-0.66379,0,0
23.73034,-5.62084,24.3688,-1.15902,0,0
12.59077,-3.27967,13.26601,-1.30758,1,0
-18.17563,0,-16.93434,-1.25587,1,1
-2.15214,0,-2.02079,-0.78858,1,0
15.82031,0,16.5398,-0.92015,1,1
17.42292,0,18.21338,-0.85068,1,1
16.61625,0,17.35016,-0.84148,1,1
18.72773,0,19.5692,-0.84148,1,1
14.26162,0,14.759,-0.84148,1,1
14.26413,0,14.53595,-1.01732,0,0
22.61245,-8.10222,25.47449,-1.01732,0,0
19.87445,-19.30151,24.14698,-1.06496,0,0
19.73781,-15.43969,22.74424,-0.86429,0,0
21.81478,-6.0293,24.45652,-0.78285,0,0
19.80729,-12.34683,24.30096,-0.838,0,0
19.40448,-7.85961,21.06831,-0.57736,0,0
19.4606,-6.79085,19.87398,-0.65022,0,0
21.36874,0,21.90318,-0.78313,0,0
19.82117,0,20.30441,-0.82551,0,0
18.09379,0,18.5008,-0.56496,1,0
16.69148,0,17.05649,-0.42444,0,0
16.31352,0,16.66856,-0.38406,0,0
17.01811,0,17.36719,-0.48283,0,0
17.31871,0,17.644,-0.50443,0,0
18.2067,0,18.90819,-0.82288,0,0
0.00966,0,0.01017,-0.82069,0,0
0.00955,0,0.01007,-0.71426,0,0
13.58399,0,14.2704,-0.877,0,0
14.68241,0,15.40005,-1.01533,0,0
18.0189,0,18.9135,-1.00166,0,0
17.11911,-0.12014,17.95773,-0.92125,0,0
17.48767,-0.2207,18.48473,-0.91716,0,0
18.32714,0,19.06892,-1.08331,1,0
21.43599,-20.99138,22.12176,-1.21499,1,1
-30.76269,-101.04821,24.81911,-1.73571,0,0
19.04992,-22.66777,25.35323,-0.91897,0,0
-1.86549,-40.38511,28.46975,-0.89067,0,0
8.4881,-21.1323,24.67745,-0.68166,0,0
18.97804,-8.32268,22.06878,-0.59953,0,0
18.77409,-4.1513,19.17288,-0.54661,0,0
17.56235,0,17.94091,-0.65604,0,0
19.14328,0,19.5061,-0.60026,0,0
19.17284,0,19.68868,-0.66573,0,0
18.45397,0,18.92715,-0.51249,0,0
18.29561,0,18.71483,-0.48335,0,0
17.88219,0,18.27697,-0.46035,0,0
18.21788,0,18.62197,-0.58448,0,0
18.00946,0,18.35827,-0.59221,0,0
17.82838,0,18.42346,-0.66252,0,0
0.00988,0,0.01028,-0.79372,0,0
-17.74672,-3.3805,-16.69179,-1.05492,1,1
-13.19689,-9.31666,-12.42879,-0.7681,1,1
5.75279,-7.33442,12.56224,-0.84181,0,0
1.58502,-13.31666,13.59695,-0.97424,0,0
-19.73356,-42.77059,17.2661,-1.19717,1,0
4.73869,-15.68642,16.87327,-1.20849,1,0
12.63752,-7.70826,18.16502,-0.93093,0,0
13.59039,-54.36709,16.65241,-31.5,0,0
13.47643,-24.44788,22.93686,-0.97518,0,0
13.93155,-16.4289,23.71259,-0.76259,0,0
-51.38366,-196.36247,21.63284,-3.12499,0,0
13.06263,-26.0927,21.60412,-0.8767,0,0
17.06121,0,17.50047,-0.54722,0,0
15.20067,0,15.50931,-0.46664,0,0
12.03238,0,12.27794,-0.49696,0,0
14.36228,0,14.6509,-0.46207,0,0
15.7633,0,16.0001,-0.36977,0,0
17.18986,0,17.48181,-0.37544,0,0
16.32413,0,16.69646,-0.49994,0,0
17.26286,0,17.6566,-0.47886,0,0
17.08661,0,17.45312,-0.39076,1,0
17.627,0,17.91544,-0.51077,0,0
16.80635,0,17.25498,-0.48591,0,0
15.31541,0,15.91542,-0.68094,0,0
9.28349,0,9.74849,-1.02475,0,0
12.39623,0,13.05416,-0.92311,1,0
12.71451,-1.90077,14.4147,-1.01995,1,0
10.1569,-4.47629,11.04221,-1.01383,1,0
0.95227,-1.82922,0.9903,-0.82716,1,0
11.67499,-5.36621,12.86353,-0.77866,1,0
-0.91226,-3.38638,2.55988,-0.66723,1,0
17.11854,0,17.5737,-1.2459,1,0
17.69583,0,18.08649,-0.58528,1,0
18.8696,-2.44834,21.78188,-0.68535,1,0
20.8032,0,21.36511,-0.59383,1,0
20.28485,0,20.79218,-0.63629,1,0
19.97025,0,20.4781,-0.61774,1,0
18.00816,0,18.42078,-0.54842,1,0
16.98361,0,17.3621,-0.46738,1,0
18.47147,0,18.85613,-0.6299,1,0
17.16757,0,17.37081,-0.24832,0,0
17.18747,0,17.40503,-0.29709,0,0
16.78144,0,17.11868,-0.42784,0,0
18.19458,0,18.53186,-0.37307,0,0
18.14924,0,18.46311,-0.32905,0,0
19.20762,0,19.52391,-0.45164,0,0
18.53764,0,18.91017,-0.48456,0,0
0.01,0,0.01,-0.7066,0,0
-16.83576,-7.57454,-13.25778,-0.79433,1,0
-16.31136,-14.2396,-9.57438,-0.54861,1,1
-5.67929,-9.78306,4.19395,-0.93704,0,0
12.51889,-0.48831,13.23629,-0.91127,0,0
11.66894,0,12.2676,-0.8176,0,0
12.22514,-0.88652,13.62939,-0.72327,0,0
-12.19283,-4.56188,-8.28243,-0.57944,0,0
11.64465,-1.95882,11.94446,-27.6,0,0
20.74656,0,21.31131,-24.5,0,0
20.5803,-1.44593,22.63977,-0.84562,0,0
21.47997,-0.89277,22.06015,-0.81528,0,0
21.18181,0,21.79199,-0.88973,0,0
20.76925,0,21.23645,-0.56083,0,0
17.25946,0,17.62608,-0.47938,0,0
11.90737,0,12.10221,-0.44031,0,0
0.98742,0,1.00675,-0.2402,0,0
0.01008,0,0.01024,-0.25246,1,0
10.7653,0,10.92591,-0.22183,1,0
17.02019,0,17.3075,-0.29864,0,0
16.9334,0,17.21924,-0.30702,0,0
12.1886,0,12.37296,-0.31902,1,0
14.70662,0,14.90183,-0.40208,1,0
21.27083,0,21.91513,-0.7372,1,0
-9.58041,0,-9.02876,-0.64679,1,1
-17.7809,0,-16.83319,-0.97997,1,1
0.00948,0,0.01002,-0.65344,1,1
14.46031,0,15.19099,-0.86606,1,1
12.16414,0,12.724,-0.74654,1,0
11.88343,0,12.3889,-0.60115,1,0
-0.80821,-5.7228,5.1083,-0.66397,1,0
14.26565,-11.82886,14.95406,-0.78767,1,1
6.47041,-124,21.88469,-4.10005,1,0
22.7732,0,23.20245,-0.67865,1,0
21.7499,-2.27373,22.23461,-0.56492,0,0
22.78125,0,23.27467,-0.87193,0,0
18.52898,-13.7221,22.6887,-0.86228,0,0
19.05067,0,19.45137,-0.57676,0,0
16.1791,0,16.58375,-0.53507,0,0
13.81671,0,14.09581,-0.4932,0,0
12.31078,0,12.62903,-0.51064,0,0
15.2949,0,15.47005,-0.49483,0,0
18.87619,0,19.21632,-0.49081,0,0
18.84197,0,19.20494,-0.38123,0,0
19.3229,0,19.70317,-0.46787,0,0
19.00134,0,19.31816,-0.42701,0,0
18.24822,0,18.61113,-0.59211,0,0
21.6646,0,22.27493,-1.21447,0,0
0.00891,0,0.00932,-1.03659,0,0
-17.97236,0,-16.89926,-1.0731,1,1
-8.88,0,-8.88,-0.87318,0,0
10.37203,0,10.9375,-1.07066,0,0
16.9709,0,17.87163,-1.1046,1,0
21.1925,0,22.26571,-1.57003,1,0
9.73479,0,10.21168,-1.31253,1,1
0,0,0,-7.38593,1,1
18.97576,-2.40774,19.6742,-1.51592,0,0
22.29959,-0.66316,22.3992,-0.95683,0,0
17.9847,-10.15926,26.0587,-1.47002,0,0
18.56303,-7.82427,22.41706,-1.03403,0,0
19.11486,-23.32744,23.98845,-1.53936,0,0
20.60188,0,21.31817,-0.95467,1,0
13.6324,0,13.98482,-0.75821,0,0
15.59844,0,15.59844,-0.61182,0,0
4.39057,0,4.53197,-0.62884,0,0
3.97023,0,4.08333,-0.59805,0,0
12.62193,0,12.99354,-0.4446,0,0
15.60619,0,16.00471,-0.51283,0,0
17.07094,0,17.52124,-0.51116,0,0
13.32128,0,13.68109,-0.50583,0,0
17.48923,0,17.48923,0,0,0
18.9501,0,18.9501,0,0,0
-27.34175,-236.7967,39.99,0,1,1
23.566,0,23.566,0,1,0
0,-7.49637,0,-0.8205,1,1
21.06616,-450.39701,22.61539,-58,1,1
5.08438,-95.24212,5.37461,-21.48886,1,1
13.4699,0,13.4699,-0.90224,0,0
14.7799,0,14.7799,-0.94813,1,1
30.08415,0,31.31482,-1.59021,0,0
21.89926,0,21.89926,0,0,0
14.27461,-18.98369,19.91089,0,0,0
15.63252,-15.46999,28.26182,-1.17825,0,0
15.00713,-84.71366,32.76604,0,0,0
15.45111,-26.18515,29.2816,-1.83052,0,0
15.82789,-25.16708,30.29037,-2.06539,0,0
18.9085,-11.03544,25.20012,-1.29648,0,0
20.9437,0,21.77553,-1.05879,0,0
19.30688,0,20.02996,-1.59126,0,0
30.64776,0,30.64776,-1.32189,1,0
29.79718,0,29.79718,0,1,0
22.01095,0,22.01095,-1.26946,0,0
30.76655,0,32.05851,-15.4048,0,0
40.98537,0,42.58663,-43.7256,0,0
30.76437,0,31.70278,-27.49601,0,0
26.44881,0,26.44881,0,0,0
14.26392,0,15.23923,-61.29451,1,0
-16.89342,-9.63237,-13.81293,-0.99422,1,0
-17.21293,-9.77405,-9.33017,-0.59951,1,0
-16.34018,-10.43462,-8.60231,-0.50235,1,0
-16.05827,-13.98028,-7.21593,-0.3608,1,0
-16.22186,-8.13023,-8.2957,-0.44714,1,0
-10.96946,-4.87602,-6.22478,-0.57974,1,0
0.95633,0,1.00698,-0.91387,1,0
15.80646,0,16.51495,-38.28374,1,0
27.32166,0,28.26866,-1.43288,0,0
34.64766,0,36.22338,-2.95617,0,0
17.12749,-17.07562,32.77061,-1.87074,0,0
29.08116,-10.22861,34.48955,-1.77593,0,0
17.7104,-17.89958,31.17928,-1.7383,0,0
23.19394,-10.8456,26.09893,-1.38995,0,0
19.71542,-8.23618,20.56903,-1.32357,0,0
20.4753,0,21.27967,-1.09163,0,0
20.12479,0,20.29117,-0.68391,0,0
22.34787,0,22.99648,-0.71376,0,0
21.93873,0,22.58233,-0.74781,0,0
23.45756,0,24.13826,-0.69197,0,0
22.26761,0,22.9563,-0.81386,1,0
22.51846,0,23.07692,-0.66962,0,0
